./HMX-CCDC-10.data (written by ASE) 

56 	 atoms 
4  atom types
0.0      6.5329400000000017  xlo xhi
0.0      11.022100000000002  ylo yhi
0.0      7.1782430319000019  zlo zhi
  6.749089742400002e-16     -1.6113690792000004  5.4914687644000014e-16  xy xz yz

Masses

1 12.0107  # C
2 1.00794  # H
3 14.0067  # N
4 15.9994  # O


Atoms 

     1   3      3.3245168399999998      6.8612572500000004     0.27399353999999998
     2   3              5.66920862              1.35020725      3.3151279800000002
     3   3      1.5970540799999999      4.1608427499999996      6.9042494999999997
     4   3    -0.74763769999999996      9.6718927499999996      3.8631150500000002
     5   3              2.00520414      5.2420005400000003      1.4744111200000001
     6   3     0.45558133000000001             10.75305054      2.1147103999999999
     7   3      2.9163667900000001      5.7800994599999997      5.7038319099999999
     8   3      4.4659896000000003     0.26904946000000002      5.0635326300000001
     9   1      2.9859953699999999      6.7744030999999998      6.7934892099999997
    10   1      4.3963610099999997               1.2633531      3.9738753400000002
    11   1              1.93557555      4.2476969000000002     0.38475383000000002
    12   1     0.52520990999999995      9.7587469000000002      3.2043676900000002
    13   2      5.2451266199999997      6.5030390000000002     0.26559498999999998
    14   2      3.7485988400000001     0.99198900000000001      3.3235265200000002
    15   2              -0.3235557      4.5190609999999998      6.9126480399999997
    16   2      1.1729720800000001               10.030111      3.8547165099999998
    17   2      3.2387199199999999      7.6052489999999997      6.4388839999999998
    18   2      4.1436364699999997      2.0941990000000001      4.3284805500000001
    19   2      1.6828510000000001      3.4168509999999999     0.73935903000000003
    20   2     0.77793445999999999      8.9279010000000003      2.8497624799999999
    21   1      3.0597219099999999      6.2355326299999998      1.5612678600000001
    22   1      5.9340035599999998     0.72448263000000002      2.0278536599999999
    23   1              1.86184902      4.7865673700000002      5.6169751699999999
    24   1     -1.0124326299999999      10.297617369999999              5.15038938
    25   2      3.8828538300000002      5.7976245999999998      1.8232737299999999
    26   2      5.1108716300000001     0.28657460000000001              1.76584779
    27   2              1.03871709      5.2244754000000002      5.3549692999999996
    28   2    -0.18930071000000001              10.7355254      5.4123952500000003
    29   2      2.7815353699999998      6.8557461999999996              2.18936412
    30   2              6.21219009               1.3446962              1.39975739
    31   2      2.1400355499999999      4.1663538000000004      4.9888789100000004
    32   2             -1.29061917      9.6774038000000004      5.7784856400000004
    33   3     0.79239289999999996              7.74556033      6.9528461999999998
    34   3    0.057023480000000001              2.23451033      3.8145183500000002
    35   3      4.1291780200000003              3.27653967     0.22539682999999999
    36   3      4.8645474399999999      8.7875896699999991      3.3637246799999998
    37   4      1.3963082600000001      7.9342586900000001     0.44720453999999998
    38   4               1.0644772      2.4232086900000001              3.14191698
    39   4      3.5252626600000001      3.0878413199999999      6.7310384900000004
    40   4      3.8570937199999999      8.5988913199999999      4.0363260600000004
    41   4              1.03012602      8.2314144999999996      5.8588819599999997
    42   4             -0.18070964      2.7203645000000001      4.9084825900000002
    43   4      3.8914449000000002      2.7906854999999999              1.31936107
    44   4      5.1022805599999996      8.3017354999999995      2.2697604500000002
    45   3     0.82677847000000004      5.4956190600000001              2.10250738
    46   3              1.63400699             11.00666906              1.48661413
    47   3      4.0947924499999999      5.5264809399999999      5.0757356500000004
    48   3      3.2875639300000001    0.015430940000000001      5.6916289000000004
    49   4     0.82077233999999999      6.2995710300000001      3.0314438099999998
    50   4      1.6400131200000001     0.78852102999999996     0.55767770000000005
    51   4      4.1007985800000002      4.7225289699999999      4.1467992200000001
    52   4      3.2815577999999999             10.23357897      6.6205653299999998
    53   4    -0.14454388000000001      4.8463071500000003              1.71488226
    54   4      2.6053293399999999             10.35735715              1.87423926
    55   4      5.0661148000000003      6.1757928499999997      5.4633607700000004
    56   4      2.3162415799999998              0.66474285      5.3040037800000004
